Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Type,Notes,Drivetrain
13029,45,9,275,29,Wrangler 4dr 4x4,2022,,,,19,24,21,Auto,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,4WD
13038,57,9,275,29,Wrangler 4dr 4xe,2022,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,Blended,,4WD
13008,41,1,361,27,EV6 AWD (Long Range) ,2022,116,94,105,,,,Auto,e-motor,74 kW and 165 kW electric motors,,"74 kW and 165 kW electric motors;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,274,,,AWD
13006,41,1,361,27,EV6 RWD,2022,136,100,117,,,,Auto,e-motor,125 kW electric motor,,"125 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,232,,,RWD
13007,41,1,361,27,EV6 RWD (Long Range) ,2022,134,101,117,,,,Auto,e-motor,168 kW electric motor,,"168 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,310,,,RWD
12818,45,9,361,27,Niro,2022,,,,51,46,49,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12880,41,1,361,27,Niro Electric,2022,123,102,112,,,,Auto,e-motor,150 kW electric motor,,"150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,239,,,FWD
12819,45,9,361,27,Niro FE,2022,,,,53,48,50,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12835,57,9,361,27,Niro Plug-in Hybrid,2022,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,Blended,,FWD
12820,45,9,361,27,Niro Touring,2022,,,,46,40,43,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12900,45,9,361,29,Sorento Hybrid AWD,2022,,,,36,33,35,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12821,45,9,361,29,Sorento Hybrid FWD,2022,,,,39,35,37,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12889,57,9,361,29,Sorento Plug-in Hybrid,2022,,,79,35,33,34,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,Blended,,AWD
12823,45,9,387,29,Defender 110 MHEV,2022,,,,17,22,19,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,4WD
12822,45,9,387,29,Defender 90 MHEV,2022,,,,17,22,19,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,4WD
12824,45,1,387,29,Discovery MHEV,2022,,,,18,24,21,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,AWD
12901,45,1,387,29,Range Rover Evoque MHEV,2022,,,,21,26,23,Auto,SI,2.0L,4,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12868,45,1,387,29,Range Rover P360 MHEV,2022,,,,18,23,20,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12869,45,1,387,29,Range Rover P400 MHEV,2022,,,,18,23,20,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12825,45,1,387,29,Range Rover Sport P360 MHEV,2022,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12826,45,1,387,29,Range Rover Sport P400 MHEV,2022,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12836,57,9,387,29,Range Rover Sport PHEV,2022,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,Blended,,4WD
13030,45,1,387,29,Range Rover Velar P340 MHEV,2022,,,,20,26,22,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
13031,45,1,387,29,Range Rover Velar P400 MHEV,2022,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,4WD
12902,45,9,243,27,ES 300h,2022,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12946,45,9,243,27,LC 500h,2022,,,,26,34,29,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12983,45,9,243,27,LS 500h AWD,2022,,,,22,29,25,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12931,45,9,243,29,NX 350h AWD,2022,,,,41,37,39,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
13039,57,1,243,29,NX 450+ AWD,2022,,,84,38,33,36,Auto,SI,2.5L,4,"2.5L I4;
40kW and 134kW electric motors;",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,37,Blended,,AWD
12887,45,9,243,29,RX 450h AWD,2022,,,,31,28,30,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12844,45,9,243,29,RX 450h L AWD,2022,,,,29,28,29,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12905,45,1,243,27,UX 250h,2022,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,FWD
12906,45,1,243,27,UX 250h AWD,2022,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,AWD
12903,57,,227,29,Aviator AWD PHEV,2022,,,56,22,25,23,Auto,SI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,21,Blended,,AWD
13040,57,,227,29,Corsair AWD PHEV,2022,,,78,34,32,33,Auto,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,28,Blended,,Part-Time 4WD
12894,41,1,469,27,"Air Dream P AWD w/19"" wheels",2022,,,,117,114,116,Auto,e-motor,370kW and 459kW electric motors,,"370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,471,,,AWD
12895,41,1,469,27,"Air Dream P AWD w/21"" wheels",2022,,,,110,111,111,Auto,e-motor,370kW and 459kW electric motors,,"370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,451,,,AWD
12896,41,1,469,27,"Air Dream R AWD w/19"" wheels",2022,,,,126,125,125,Auto,e-motor,198kW and 498kW electric motors,,"198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,520,,,AWD
12897,41,1,469,27,"Air Dream R AWD w/21"" wheels",2022,,,,115,117,116,Auto,e-motor,198kW and 498kW electric motors,,"198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,481,,,AWD
12898,41,1,469,27,"Air G Touring AWD w/19"" wheels",2022,,,,130,132,131,Auto,e-motor,178kW and 433kW electric motors,,"178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,516,,,AWD
12899,41,1,469,27,"Air G Touring AWD w/21"" wheels",2022,,,,121,122,121,Auto,e-motor,178kW and 433kW electric motors,,"178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,469,,,AWD
12957,41,,229,27,MX-30,2022,98,85,92,,,,,e-motor,81 kW electric motor,,"81 kW electric motor;
100 Ah battery",Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,,100,,,FWD
12986,45,9,239,27,AMG E53 4MATIC+,2022,,,,21,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12988,45,9,239,27,AMG E53 4MATIC+ (Convertible),2022,,,,20,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12987,45,9,239,27,AMG E53 4MATIC+ (Coupe),2022,,,,20,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12932,45,9,239,29,AMG GLE 53 4MATIC+,2022,,,,18,22,19,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12989,45,9,239,29,AMG GLE 53 4MATIC+ (Coupe),2022,,,,17,21,19,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12984,45,9,239,27,AMG GT 43 4MATIC+,2022,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12985,45,9,239,27,AMG GT 53 4MATIC+,2022,,,,19,25,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12933,45,9,239,27,CLS 450 4MATIC,2022,,,,22,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12934,45,9,239,27,E 450 4MATIC,2022,,,,23,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12935,45,9,239,27,E 450 4MATIC All-Terrain (wagon),2022,,,,21,28,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12945,45,9,239,27,E 450 4MATIC (Convertible),2022,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12944,45,9,239,27,E 450 4MATIC (Coupe),2022,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12943,45,9,239,27,E 450 (Convertible),2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12942,45,9,239,27,E 450 (Coupe),2022,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12958,41,1,239,27,EQS450+,2022,97,97,97,,,,Auto,e-motor,245 kW electric motor,,"245 kW electric motor;
282 Ah battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,350,,,RWD
12959,41,1,239,27,EQS 580 4MATIC,2022,92,99,95,,,,Auto,e-motor,135 and 255 kW electric motors,,"135 kW and 255 kW electric motors;
282 Ah battery",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,340,,,AWD
12937,45,9,239,29,GLE 450 4MATIC,2022,,,,21,25,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12936,45,9,239,29,GLS 450 4MATIC,2022,,,,18,24,20,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12990,45,9,239,27,S 500 4MATIC,2022,,,,21,30,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
13032,45,9,239,27,S 580 4MATIC,2022,,,,16,25,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
13033,45,9,239,27,S 580 4MATIC Maybach,2022,,,,15,24,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12837,57,9,425,27,Cooper SE Countryman ALL4,2022,,,73,29,30,29,Auto,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,18,Blended,,AWD
12779,41,,425,27,Cooper SE Hardtop 2 door,2022,119,100,110,,,,Auto,e-motor,135 kW electric motor,,"135 kW electric motor;
93 Ah battery",Mini,,Sedan/Wagon,ELEC,Electric,,114,,,FWD
12904,57,9,263,29,Outlander PHEV,2022,,,74,26,26,26,Auto,SI,2.4L,4,"2.4L I4;
60 kW and 70 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,24,Blended,,AWD
12881,41,9,217,27,Leaf (40 kWh battery pack),2022,123,99,111,,,,Auto,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric,149,,,FWD
12882,41,1,217,27,Leaf (62 kWh battery pack),2022,118,97,108,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,226,,,FWD
12883,41,1,217,27,Leaf SV/SL (62 kWh battery pack),2022,114,94,104,,,,Auto,e-motor,160 kW electric motor,,"160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,,,FWD
12884,41,1,462,27,Polestar 2 (Dual Motor),2022,94,84,89,,,,Auto,e-motor,150kW electric motors (X2),,"dual 150 kW electric motors (300kW total);
196 Ah battery",Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,249,,,AWD
13009,41,1,462,27,Polestar 2 (Single Motor),2022,113,100,107,,,,Auto,e-motor,170kW electric motor,,"170kW electric motor;
196 Ah battery",Polestar Automotive USA,,Sedan/Wagon,ELEC,Electric,Dedicated,270,,,FWD
12891,57,9,391,29,Cayenne/Coupe/Platinum e-Hybrid,2022,,,46,20,22,21,Auto,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,Blended,,AWD
12890,57,9,391,29,Cayenne Turbo S/Coupe e-Hybrid ,2022,,,42,17,20,18,Auto,SI,4.0L,8,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,15,Blended,,AWD
12947,57,9,391,27,Panamera 4 E-Hybrid Executive,2022,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,Blended,,AWD
12948,57,9,391,27,Panamera 4S E-Hybrid Executive,2022,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,Blended,,AWD
12992,57,9,391,27,Panamera Turbo S E-Hybrid Executive,2022,,,70,18,22,19,Auto,SI,4.0L,8,"4.0L V8;
100 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,Blended,,AWD
12966,41,1,391,27,Taycan 4 Cross Turismo,2022,76,77,76,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,,,AWD
12967,41,1,391,27,Taycan 4S Cross Turismo,2022,75,75,75,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,,,AWD
12960,41,1,391,27,Taycan 4S Perf Battery,2022,79,80,79,,,,Auto,e-motor,150 and 270 kW electric motors,,"150 and 270 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,199,,,AWD
12961,41,1,391,27,Taycan 4S Perf Battery Plus,2022,72,81,77,,,,Auto,e-motor,175 and 320 kW electric motors,,"175 and 320 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,227,,,AWD
12964,41,1,391,27,Taycan Perf Battery,2022,76,84,79,,,,Auto,e-motor,240 kW electric motor,,"240 kW electric motor; 
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,200,,,AWD
12965,41,1,391,27,Taycan Perf Battery Plus,2022,71,80,75,,,,Auto,e-motor,280 kW electric motor,,"280 kW electric motor; 
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,225,,,AWD
12962,41,1,391,27,Taycan Turbo,2022,71,75,73,,,,Auto,e-motor,170 and 335 kW electric motors,,"170 and 335 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,212,,,AWD
12968,41,1,391,27,Taycan Turbo Cross Turismo,2022,72,72,72,,,,Auto,e-motor,175 and 355 kW electric motors,,"175 and 355 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,204,,,AWD
12963,41,1,391,27,Taycan Turbo S,2022,69,71,70,,,,Auto,e-motor,190 and 335 kW electric motors,,"190 and 335 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,201,,,AWD
12969,41,1,391,27,Taycan Turbo S Cross Turismo,2022,74,73,73,,,,Auto,e-motor,175 and 355 kW electric motors,,"175 and 355 kW electric motors;
129 Ah battery",Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,Dedicated,202,,,AWD
12872,45,9,349,25,1500 4X2,2022,,,,18,23,20,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12871,45,9,349,25,1500 4X2,2022,,,,20,25,22,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12874,45,9,349,25,1500 4X4,2022,,,,19,24,21,Auto,SI,3.6L,6,3.6L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,4WD
12873,45,9,349,25,1500 4X4,2022,,,,18,22,19,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,4WD
12870,45,9,349,25,1500 HFE 4X2,2022,,,,20,26,23,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12970,41,1,470,29,R1S,2022,73,65,69,,,,Auto,e-motor,"162, 162, 163, 163 kW ",,"162, 162, 163, 163kW electric independent electric motors;
360Ah battery",Rivian ,,SUV,ELEC,Electric,Dedicated,316,,,Part-Time 4WD
12971,41,1,470,25,R1T,2022,74,66,70,,,,Auto,e-motor,"162, 162, 163, 163 kW ",,"162, 162, 163, 163kW electric independent electric motors;
360Ah battery",Rivian ,,Pickup,ELEC,Electric,Dedicated,314,,,Part-Time 4WD
13014,41,1,237,27,Model 3 (Long Range) AWD,2022,134,126,131,,,,Auto,e-motor,98 kW and 195 kW electric motors,,"98 kW and 195 kW electric motors; 
235 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,353,,,AWD
13015,41,1,237,27,Model 3 Performance AWD,2022,118,107,113,,,,Auto,e-motor,131kW and 190 kW electric motors,,"131kW and 190 kW electric motors; 
235 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,315,,,AWD
13013,41,1,237,27,Model 3 RWD,2022,138,126,132,,,,Auto,e-motor,192 kW electric motor,,"192 kW electric motor; 
174 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,272,,,RWD
13010,41,1,237,27,Model S ,2022,124,115,120,,,,Auto,e-motor,247 kW dual electric motors,,"247 kW dual electric motors;
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,405,,,AWD
13012,41,1,237,27,"Model S Plaid (19"" Wheels)",2022,119,112,116,,,,Auto,e-motor,250 kW electric motors (X3),,"250 kW electric motors (X3);
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,396,,,AWD
13011,41,1,237,27,"Model S Plaid (21"" Wheels)",2022,102,99,101,,,,Auto,e-motor,250 kW electric motors (X3),,"250 kW electric motors (X3);
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,348,,,AWD
13019,41,1,237,29,Model X AWD,2022,107,97,102,,,,Auto,e-motor,243 and 248 kW electric motors,,"243 and 248 kW electric motors;
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,348,,,AWD
13020,41,1,237,29,"Model X Plaid (20"" Wheels)",2022,103,93,98,,,,Auto,e-motor,230kW electric motors (X3),,"230kW electric motors (X3);
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,333,,,AWD
13021,41,1,237,29,"Model X Plaid (22"" Wheels)",2022,94,88,91,,,,Auto,e-motor,230kW electric motors (X3),,"230kW electric motors (X3);
256 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,311,,,AWD
13017,41,1,237,29,Model Y (Long Range) AWD,2022,127,117,122,,,,Auto,e-motor,91 and 200 kW electric motors,,"91 and 200 kW electric motors;
235 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,330,,,AWD
13016,41,1,237,29,Model Y Performance AWD,2022,115,106,111,,,,Auto,e-motor,133 and 179 kW electric motors,,"133 and 179 kW electric motors;
235 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,303,,,AWD
13018,41,1,237,29,Model Y RWD,2022,140,119,129,,,,Auto,e-motor,209 kW electric motor,,"209 kW electric motor;
158 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,244,,,RWD
12875,45,9,221,27,Avalon Hybrid ,2022,,,,43,43,43,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12876,45,9,221,27,Avalon Hybrid XLE,2022,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12877,45,9,221,27,Camry Hybrid LE,2022,,,,51,53,52,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12878,45,9,221,27,Camry Hybrid SE/XLE/XSE,2022,,,,44,47,46,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12827,45,9,221,27,Corolla Hybrid,2022,,,,53,52,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
12940,45,9,221,29,Highlander Hybrid,2022,,,,36,35,36,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,RWD
12939,45,9,221,29,Highlander Hybrid AWD,2022,,,,35,35,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12938,45,9,221,29,Highlander Hybrid AWD LTD/PLAT,2022,,,,35,34,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,AWD
12828,45,9,221,27,Prius,2022,,,,54,50,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,FWD
